district_en,upazila_en,district_bn,upazila_bn,voters,u35,first_time,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65p,muslim,hindu,indigenous,christian,buddhist,unknown,registered,valid_votes_cast,turnout,bnp_share,jamaat_share,ncp_share,iab_share,km_share,independent_share,bnp_coalition_share,jamaat_coalition_share,leading_coalition,u35_pct,first_time_pct,minority_pct,hindu_pct,roll_ratio,ok
Naogaon,Sapahar,নওগাঁ,সাপাহার,142503,50356,53558,17380,32976,37006,24723,17702,12716,115792,6773,2140,43,0,17755,141520,107716,76.11362351611079,46.76092688180029,48.39670986668647,0.0,1.4788889301496528,0.0,2.4573879460804338,46.76092688180029,48.39670986668647,Jamaat-led Coalition,35.33679992701908,37.58377016624211,7.179273415205054,5.429345560650271,1.0069460146975693,1
Narail,Kalia,নড়াইল,কালিয়া,209351,74358,78311,25359,48999,51303,34664,25266,23760,155819,39633,160,45,3,13691,207151,124913,60.300457154442896,54.823757335105235,39.19928270075973,0.0,3.89551127584799,0.0,1.838079303195024,54.823757335105235,39.19928270075973,BNP-led Coalition,35.518340012705934,37.4065564530382,20.36236328324645,20.25605642440969,1.0106202721686113,1
Narail,Narail Sadar,নড়াইল,নড়াইল সদর,252582,82766,87146,29295,53471,60206,45778,33287,30545,162716,71278,169,71,3,18345,249527,170432,68.30202743590874,28.623732632369503,45.75079797221179,0.0,1.8406167855801727,0.0,23.428112091625987,28.623732632369503,45.75079797221179,Jamaat-led Coalition,32.76797238124649,34.50206269647085,30.533604853204235,30.42986377045471,1.0122431640664136,1
Narail,Lohagara,নড়াইল,লোহাগড়া,223051,79136,83442,28271,50865,55316,38187,25959,24394,176852,29169,129,76,1,16824,220616,133444,60.4870000362621,20.394322712148917,47.61847666436857,0.0,2.2398908905608343,0.0,29.186025598753034,20.394322712148917,47.61847666436857,Jamaat-led Coalition,35.47888151140322,37.409381710909166,14.244012665654836,14.14412273853569,1.011037277441346,1
Narsingdi,Palash,নরসিংদী,পলাশ,189545,64803,68114,21853,42950,47261,32995,23636,20849,144469,24704,105,64,5,20198,187725,110564,58.896790518045016,52.181541912376545,33.16540646141601,13.175174559531133,0.0,0.0,0.0,52.181541912376545,13.175174559531133,BNP-led Coalition,34.188715080851516,35.93552982141444,14.690546629110642,14.587799016221132,1.0096950326275136,1
Narsingdi,Belabo,নরসিংদী,বেলাবো,175763,66239,69115,22906,43333,42697,28870,19820,18137,151684,5913,26,40,0,18100,173067,96879,55.97774272391617,73.04782254152087,22.63958133341591,0.0,1.1550490818443626,0.1610256092651658,0.0,73.04782254152087,22.63958133341591,BNP-led Coalition,37.68654381183753,39.32283813999533,3.7922657820794985,3.750404343441391,1.0155777820150578,1
Narsingdi,Manohardi,নরসিংদী,মনোহরদী,252890,88556,92922,29489,59067,61419,44619,30489,27806,208351,13765,49,125,0,30600,249768,153183,61.33011434611319,59.500075073604776,35.58619429048915,0.0,3.839851680669526,0.1991082561380832,0.0,59.500075073604776,35.58619429048915,BNP-led Coalition,35.0175965834948,36.74403891019811,6.27063745557605,6.192361329794413,1.0124995996284551,1
Narsingdi,Shibpur,নরসিংদী,শিবপুর,283770,101763,107117,33160,68603,70989,47878,32349,30791,240376,15992,71,63,4,27264,280929,165303,58.84155783133816,49.25197969788812,2.7113845483748027,0.0,3.8795424160481056,15.10438407046454,27.46532125853735,49.25197969788812,2.7113845483748027,BNP-led Coalition,35.861084681255946,37.7478239419248,6.288351929389566,6.234552018276376,1.010112875495232,1
Natore,Gurudaspur,নাটোর,ঙ্গরুদাসপুর,190225,60940,63997,22719,38221,46232,36587,25470,20994,158210,17648,758,23,0,13586,191429,133895,69.9449926604642,57.82142723776093,40.00298741551215,0.0,1.4996825871018336,0.0,0.0,57.82142723776093,40.00298741551215,BNP-led Coalition,32.03574714154291,33.642791431199896,10.433143303573956,9.99099859034528,0.9937104618422496,1
Natore,Naldanga,নাটোর,নলডাঙ্গা,121180,38570,40580,13949,24621,29951,22758,16977,12924,90425,15743,1502,59,0,13451,121470,89370,73.57372190664361,59.158554324717464,39.10148819514379,0.0,0.4699563611950318,0.2070045876692402,0.1846257133266196,59.158554324717464,39.308492782813026,BNP-led Coalition,31.828684601419376,33.48737415415085,16.062527267495287,14.613520964642762,0.997612579237672,1
Natore,Natore Sadar,নাটোর,নাটোর সদর,285675,93007,98144,33889,59118,71296,52214,38445,30708,223266,31394,2350,71,0,28594,283548,208246,73.44294440447473,52.57483937266502,45.02607493061091,0.0,1.1083046012888602,0.0,0.2117687734698385,52.57483937266502,45.02607493061091,BNP-led Coalition,32.55692657740439,34.35512382952656,13.15344191130422,12.211715373753798,1.007501375428499,1
Natore,Baraigram,নাটোর,বড়াইগ্রাম,254920,82532,86859,29972,52560,61676,47383,34383,28945,205768,24212,974,4529,1,19436,250863,176983,70.54966256482622,52.223659899538376,45.556352870049665,0.0,1.022697095201234,0.0,0.0,52.223659899538376,45.556352870049665,BNP-led Coalition,32.37564726188608,34.073042523144515,12.61911637308692,10.281802585313653,1.0161721736565377,1
Natore,Bagatipara,নাটোর,বাগাতিপাড়া,119332,37469,39598,13437,24032,29459,22620,16834,12948,100931,8973,336,22,0,9070,118251,84692,71.62053597855409,37.58914655457422,36.4107589855004,0.0,0.3731167052378029,0.0,25.162943371274736,37.58914655457422,36.4107589855004,BNP-led Coalition,31.398954178258975,33.183052324606976,8.462570967332354,8.137889753496218,1.0091415717414651,1
Natore,Singra,নাটোর,সিংড়া,326864,106546,112073,37610,68936,82201,60890,42816,34404,266077,38409,2220,61,0,20097,324773,227108,69.92822679225182,52.47283230885746,0.0,8.923948077566621,8.374429786709406,0.0,29.30632122162143,52.47283230885746,8.923948077566621,BNP-led Coalition,32.596431543394196,34.28734886680699,13.264138580746952,12.520577506707046,1.006438343088865,1
Narayanganj,Araihazar,নারায়ণগঞ্জ,আড়াইহাজার,364041,137939,143602,50988,86951,93682,60061,38317,34034,298389,15203,265,155,0,50029,359597,230073,63.98078960614243,54.02241897136996,35.22968796860127,0.0,2.2884041152156054,0.0,8.146979436961312,54.02241897136996,35.22968796860127,BNP-led Coalition,37.89106172106988,39.44665573383218,4.975287568627951,4.841534718418404,1.0123582788510472,1
Narayanganj,Narayanganj Sadar,নারায়ণগঞ্জ,নারায়ণগঞ্জ সদর,431481,130443,138086,42772,87671,115339,81628,56024,48040,296361,55731,415,295,60,78619,536086,259998,48.499307946859275,0.0,0.0,40.18569373610566,6.399664612804714,0.2742328787144516,17.0728236371049,30.822544788806063,40.18569373610566,Jamaat-led Coalition,30.231458627378725,32.00279965977644,16.012208738827077,15.793993119123057,0.804872725644766,1
Narayanganj,Rupganj,নারায়ণগঞ্জ,রূপগঞ্জ,408701,135516,142510,47267,88249,111778,74608,47676,39107,321429,28664,391,198,6,58013,405300,253971,62.66247224278312,61.19635706438924,35.55090935579259,0.0,2.810163365108614,0.0,0.179548058636616,61.19635706438924,35.55090935579259,BNP-led Coalition,33.15773634025852,34.869011820377246,8.343313714754997,8.173647230586733,1.0083913150752528,1
Narayanganj,Sonargaon,নারায়ণগঞ্জ,সোনারগাঁও,367025,124416,131724,43235,81181,101736,66437,40532,33903,291415,17406,336,233,10,57625,362961,215969,59.501985061755946,50.13589913367196,37.30998430330279,0.0,3.8236969194652937,0.3421787386152642,7.8265862230227485,50.13589913367196,37.30998430330279,BNP-led Coalition,33.898508276003,35.88965329337238,5.812863606981254,5.6257272139625085,1.0111967952479743,1
Nilphamari,Kishoreganj,নীলফামারী,কিশোরগঞ্জ,223885,77660,81867,27488,50172,53285,41357,27485,24097,173088,33331,166,32,0,17268,222553,139702,62.77246318854385,27.487795450315673,44.13465805786603,0.0,3.536814075675366,0.0,1.1667692660090765,27.487795450315673,44.13465805786603,Jamaat-led Coalition,34.68745114679411,36.56654085802979,16.22760953842133,16.131780056820105,1.0059850911917612,1
Nilphamari,Jaldhaka,নীলফামারী,জলঢাকা,294335,109868,115845,39600,70268,69906,50350,34653,29558,214988,55268,40,29,1,24009,292070,202009,69.16458383264286,44.10793578503928,53.740179892975064,0.0,0.4876020375329812,0.0,0.0,44.10793578503928,53.740179892975064,Jamaat-led Coalition,37.327534951670714,39.35821427964734,20.470838913016134,20.444944252495137,1.0077549902420653,1
Nilphamari,Dimla,নীলফামারী,ডিমলা,243641,88884,93914,31744,57140,59046,40792,28659,26259,197074,27435,112,39,0,18981,241366,149451,61.91882866683792,0.0,53.67377936581221,0.0,0.3981237997738389,0.0,0.0,39.73676991120835,53.67377936581221,Jamaat-led Coalition,36.48154456762203,38.54605751905468,12.278999376836108,12.211786699902074,1.009425519750089,1
Nilphamari,Domar,নীলফামারী,ডোমার,216628,78115,82371,27891,50224,51865,37607,26285,22755,152920,38952,63,41,0,24652,215237,141328,65.66157305667706,0.0,48.82118193139364,0.0,0.8908355032265368,0.0,0.0,41.58623910336239,48.82118193139364,Jamaat-led Coalition,36.05951215909301,38.024170467344945,20.344209692878277,20.290036254531817,1.0064626435046018,1
Nilphamari,Nilphamari Sadar,নীলফামারী,নীলফামারী সদর,384468,140186,148240,48422,91764,92451,66733,46623,38467,270944,78659,206,71,2,34586,382969,283845,74.11696508072455,47.41284856171502,51.15538410047737,0.0,1.1400588349275134,0.1218975144885412,0.1032253518645739,47.41284856171502,51.15538410047737,Jamaat-led Coalition,36.46233236576256,38.55717510950196,22.561320673827176,22.48157950394705,1.0039141549316002,1
Nilphamari,Saidpur,নীলফামারী,সৈয়দপুর,227910,80968,85783,25625,55343,55600,38423,28013,24903,165640,20911,226,117,4,41012,226093,148177,65.5380750399172,29.10370705305142,42.657092531229544,0.0,2.27498194726577,0.0,2.4140048725510708,29.10370705305142,42.657092531229544,Jamaat-led Coalition,35.5263042429029,37.63898029924093,11.374118503140751,11.18845573521386,1.0080365159469775,1
Netrakona,Atpara,নেত্রকোনা,আটপাড়া,134705,50038,52410,17393,32645,32712,21588,15588,14778,107809,12841,99,27,0,13929,133441,72232,54.13028979099377,53.55936427068335,21.81720013290508,0.0,0.9469487207885702,0.0,23.137944401373353,53.55936427068335,21.81720013290508,BNP-led Coalition,37.14635685386585,38.90724175049181,10.736404583692124,10.632079221037293,1.0094723510765058,1
Netrakona,Kalmakanda,নেত্রকোনা,কলমাকান্দা,243699,95456,99508,34193,61263,55302,38375,27546,27014,190652,25919,8510,833,1,17784,242393,131334,54.18225773846604,64.79586398038589,0.0,0.0,0.6601489332541459,32.86277734630789,0.0,64.79586398038589,32.86277734630789,BNP-led Coalition,39.16963138954202,40.832338253337106,15.608967974680745,11.472899099218733,1.005387944371331,1
Netrakona,Kendua,নেত্রকোনা,কেন্দয়া,267769,100921,105360,36779,64142,62231,43386,30435,30795,229172,11215,151,66,0,27165,283037,157491,55.64325512212184,49.92729743286918,15.80471265024668,0.0,1.2927722854004355,0.0,32.6520245601336,49.92729743286918,15.80471265024668,BNP-led Coalition,37.68957571638241,39.34734790061583,4.751375704477066,4.661186015195092,0.9460565226454491,1
Netrakona,Khaliajuri,নেত্রকোনা,খালিয়াজুরী,80570,29845,31360,11427,18418,19265,13661,9117,8682,47152,27510,59,15,0,5834,80321,42351,52.727182181496744,74.30048877240206,21.73266274704257,0.0,0.7673962834407688,0.0,0.0,74.30048877240206,21.73266274704257,BNP-led Coalition,37.04232344545116,38.92267593397046,36.9085848854635,36.80956968529223,1.0031000610052163,1
Netrakona,Durgapur,নেত্রকোনা,দূর্গাপুর,211957,82898,86963,28915,53983,48206,33099,24296,23453,174515,12473,8260,917,1,15791,210696,120162,57.03098302767969,59.77347247882026,0.0,0.0,1.110167939947737,36.211114994757075,0.0,59.77347247882026,36.211114994757075,BNP-led Coalition,39.11076303212444,41.028604858532624,11.03708083969699,6.358390342872873,1.0059849261495235,1
Netrakona,Netrakona Sadar,নেত্রকোনা,নেত্রকোনা সদর,335700,125060,130965,44574,80486,78477,55150,39025,37987,263029,34166,521,78,2,37904,345665,181073,52.383955563913034,66.49748996261177,1.455766458831521,23.39222302607236,5.8744263363394875,0.1999193695360434,0.0093884786798694,66.49748996261177,25.04790885443992,BNP-led Coalition,37.25350014894251,39.012511170688114,11.674770648363308,11.472954640089188,0.9711715099879942,1
Netrakona,Barhatta,নেত্রকোনা,বারহাট্টা,166511,64183,67400,23107,41076,38861,25382,19044,19041,131383,18766,153,36,0,16173,165387,82862,50.10188225193032,63.114576042094086,0.0,28.951751104245613,5.3933045304240785,0.0,0.0,63.114576042094086,28.951751104245613,BNP-led Coalition,38.54580177886146,40.47780627105717,12.608256063004696,12.48253934467666,1.0067961810783193,1
Netrakona,Madan,নেত্রকোনা,মদন,139189,52709,55074,19726,32983,33182,23177,15645,14472,113261,11648,138,41,0,14101,138140,78104,56.53974229043,88.71888763699683,10.246594284543685,0.0,0.7438799549318857,0.0,0.0,88.71888763699683,10.246594284543685,BNP-led Coalition,37.86865341370367,39.56778193679098,9.454943719621388,9.311844461499104,1.0075937454756043,1
Netrakona,Mohanganj,নেত্রকোনা,মোহনগঞ্জ,155078,59182,62325,21156,38026,36199,24311,18333,17053,112175,25680,178,44,0,17001,153847,83640,54.36570098864456,69.83142037302726,26.465805834528933,0.0,1.3235294117647058,0.0,0.0,69.83142037302726,26.465805834528933,BNP-led Coalition,38.16273101278067,40.18945304943319,18.759098184346417,18.59831832962767,1.008001455991992,1
Noakhali,Kabirhat,নোয়াখালী,কবিরহাট,197853,79400,83295,26154,53246,49028,30546,20114,18747,166220,10043,150,37,0,21403,194065,107511,55.39947955581893,54.6120862051325,39.726167554947864,0.0,2.4974188687669168,0.0,0.3190371217828873,54.6120862051325,39.726167554947864,BNP-led Coalition,40.13080418290347,42.0994374611454,5.797676395579484,5.691697364692548,1.0195192332465923,1
Noakhali,Companiganj,নোয়াখালী,কোম্পানীগঞ্জ,244836,91094,95946,29199,61895,62090,40473,26707,24472,200998,14636,142,71,2,28987,237922,134331,56.4601003690285,50.67482561731841,45.0089703791381,0.0,1.5513917115185625,0.0,0.3811480596437159,50.67482561731841,45.0089703791381,BNP-led Coalition,37.206129817510494,39.18786452972602,6.8802727832883175,6.780666113811044,1.0290599440152657,1
Noakhali,Chatkhil,নোয়াখালী,চাটখিল,211700,76991,81197,24532,52459,53224,36332,25011,20142,175250,7819,350,64,1,28216,220320,118760,53.903413217138706,52.94038396766588,39.37773661165375,0.0,6.787638935668575,0.0,0.0,52.94038396766588,39.37773661165375,BNP-led Coalition,36.36797354747283,38.3547472838923,4.487584748533932,4.261406989165268,0.9608750907770516,1
Noakhali,Noakhali Sadar,নোয়াখালী,নোয়াখালী সদর,509208,197760,206908,61300,136460,123615,80315,53409,54106,424271,17535,844,474,43,66041,501135,270675,54.01239187045407,57.90191188694929,36.95391151750254,0.0,3.854068532372772,0.0,0.0314029740463655,57.90191188694929,36.95391151750254,BNP-led Coalition,38.83678182589433,40.63329719878713,4.2638553863442,3.956747682025061,1.01610943159029,1
Noakhali,Begumganj,নোয়াখালী,বেগমগঞ্জ,511747,190663,200532,58834,131829,129649,85392,56867,49175,427597,26302,1661,60,5,56122,498976,268731,53.85649810812544,51.70114352270486,43.8445880825063,0.0,3.598393932966424,0.291369436350849,0.2898809590259404,51.70114352270486,43.8445880825063,BNP-led Coalition,37.25727752190047,39.18576953064698,6.151550068587106,5.772729766803841,1.025594417366767,1
Noakhali,Subarnachar,নোয়াখালী,সুবর্ণচর,252196,105062,110012,35431,69631,62852,38531,22076,23669,208687,16863,137,19,3,26487,249111,142119,57.050471476570685,55.77790443220118,39.11370049043407,0.0,3.907288962067,0.0,0.0,55.77790443220118,39.11370049043407,BNP-led Coalition,41.658868499103875,43.62162762295992,7.541569011426217,7.471124323797456,1.01238403763784,1
Noakhali,Senbag,নোয়াখালী,সেনবাগ,273294,103324,108537,32674,70650,68547,44116,30355,26896,230762,11773,120,42,85,30512,266247,152220,57.17247518281896,41.116804624885035,0.0,31.43148075154382,2.4024438312968073,0.0,24.775982131126003,41.116804624885035,31.43148075154382,BNP-led Coalition,37.80690392032024,39.71437353180091,4.950943644916015,4.849206283826643,1.0264679038637057,1
Noakhali,Hatiya,নোয়াখালী,হাতিয়া,335598,133847,140677,41874,91973,80622,53219,32873,35032,285121,21625,81,38,2,28731,333686,165377,49.56066481662401,38.22236465772145,0.0,54.07886223598203,1.3151768383753484,0.0,5.0164170350169615,38.22236465772145,54.07886223598203,Jamaat-led Coalition,39.88313398768765,41.91830702209191,7.086457651034487,7.047026887869989,1.005729937725886,1
